DonorID,DonationDate,DonationAmount,Channel,Region,FirstDonationDate,Engagement,Frequency
D02305,2024-04-01,60.37,Campaign,Glasgow,2020-10-09,No,4
D02305,2022-08-06,31.25,Online,Leeds,2020-10-09,No,4
D02306,2023-05-17,60.05,Online,Leeds,2023-02-18,Yes,7
D02306,2024-06-25,33.79,Event,London,2023-02-18,No,7
D02306,2024-05-14,28.37,Campaign,Liverpool,2023-02-18,No,7
D02307,2023-05-28,50.34,Event,Manchester,2022-06-16,No,4
D02307,2023-10-03,70.04,Online,Liverpool,2022-06-16,Yes,4
D02307,2023-03-01,36.55,Shop,Liverpool,2022-06-16,Yes,4
D02308,2023-06-29,91.37,Online,Birmingham,2020-03-05,No,1
D02309,2023-09-11,142.79,Shop,London,2023-09-04,Yes,2
D02310,2024-09-05,40.71,Online,Manchester,2022-03-15,Yes,2
D02312,2022-06-16,79.44,Shop,Edinburgh,2020-07-22,No,3
D02312,2024-07-03,15.14,Shop,Glasgow,2020-07-22,No,3
D02312,2023-02-11,123.94,Shop,Liverpool,2020-07-22,No,3
D02313,2023-10-28,32.53,Event,Glasgow,2023-06-24,No,3
D02314,2023-11-04,21.9,Shop,Edinburgh,2021-11-23,Yes,6
D02314,2024-05-06,15.13,Online,Manchester,2021-11-23,No,6
D02314,2023-09-08,24.57,Shop,Glasgow,2021-11-23,No,6
D02314,2024-12-04,15.83,Event,Liverpool,2021-11-23,No,6
D02314,2024-04-09,207.12,Campaign,Edinburgh,2021-11-23,No,6
D02315,2024-12-23,24.03,Online,Edinburgh,2021-12-30,No,3
D02315,2022-08-24,66.98,Shop,London,2021-12-30,Yes,3
D02315,2022-11-25,14.32,Online,Edinburgh,2021-12-30,No,3
D02316,2021-09-02,31.99,Campaign,Liverpool,2020-12-04,Yes,3
D02316,2023-07-14,74.92,Campaign,Manchester,2020-12-04,Yes,3
D02316,2024-10-08,27.56,Campaign,Liverpool,2020-12-04,Yes,3
D02317,2023-04-05,95.8,Shop,Manchester,2021-04-04,Yes,5
D02317,2023-02-10,13.22,Shop,Edinburgh,2021-04-04,No,5
D02317,2023-02-17,63.49,Online,London,2021-04-04,Yes,5
D02317,2024-06-24,13.78,Online,Manchester,2021-04-04,Yes,5
D02317,2024-05-18,14.62,Campaign,London,2021-04-04,Yes,5
D02318,2024-04-19,16.13,Online,Glasgow,2022-03-14,Yes,2
D02318,2024-02-24,51.83,Online,Liverpool,2022-03-14,Yes,2
D02319,2023-08-25,18.81,Shop,Liverpool,2020-05-23,Yes,5
D02319,2020-06-29,19.58,Online,London,2020-05-23,No,5
D02319,2023-08-25,47.01,Campaign,Leeds,2020-05-23,Yes,5
D02319,2024-01-25,13.33,Online,Leeds,2020-05-23,Yes,5
D02319,2021-11-07,50.06,Campaign,Edinburgh,2020-05-23,No,5
D02320,2022-02-22,40.28,Campaign,Birmingham,2020-06-13,Yes,3
D02320,2023-04-28,16.23,Shop,Liverpool,2020-06-13,No,3
D02320,2023-04-24,89.95,Shop,Manchester,2020-06-13,No,3
D02321,2022-05-23,45.88,Online,Birmingham,2021-09-24,No,1
D02322,2024-01-27,85.64,Event,Edinburgh,2023-03-20,Yes,5
D02322,2024-06-05,18.89,Online,Birmingham,2023-03-20,No,5
D02323,2023-09-13,12.1,Campaign,Glasgow,2020-01-10,No,5
D02323,2022-04-17,126.77,Shop,Liverpool,2020-01-10,No,5
D02323,2023-05-06,41.5,Online,Birmingham,2020-01-10,No,5
D02323,2023-10-29,40.0,Shop,Liverpool,2020-01-10,Yes,5
D02323,2021-11-27,112.25,Online,Leeds,2020-01-10,No,5
D02324,2023-04-01,24.45,Online,Leeds,2020-10-11,No,3
D02324,2020-11-26,38.33,Event,London,2020-10-11,No,3
D02324,2024-06-23,83.47,Online,Birmingham,2020-10-11,No,3
D02325,2024-09-01,71.44,Event,Liverpool,2023-11-30,Yes,4
D02325,2024-07-14,66.47,Campaign,Liverpool,2023-11-30,No,4
D02325,2024-09-28,16.78,Event,Birmingham,2023-11-30,No,4
D02326,2021-08-18,11.58,Campaign,Leeds,2020-09-05,No,2
D02326,2022-06-06,16.02,Shop,Manchester,2020-09-05,No,2
D02327,2023-12-07,28.33,Campaign,Birmingham,2021-01-18,Yes,3
D02327,2021-03-12,150.08,Shop,Leeds,2021-01-18,Yes,3
D02327,2022-07-07,98.28,Shop,Glasgow,2021-01-18,No,3
D02328,2023-05-12,15.45,Event,Edinburgh,2020-07-24,Yes,3
D02328,2022-04-18,15.31,Shop,London,2020-07-24,Yes,3
D02328,2020-09-04,95.77,Campaign,Birmingham,2020-07-24,Yes,3
D02329,2024-02-13,52.45,Online,Birmingham,2021-04-15,Yes,4
D02329,2024-10-02,41.64,Event,Leeds,2021-04-15,Yes,4
D02329,2022-06-09,40.4,Campaign,Edinburgh,2021-04-15,Yes,4
D02329,2022-02-17,135.76,Event,Glasgow,2021-04-15,Yes,4
D02330,2023-12-20,66.17,Shop,Liverpool,2020-08-18,Yes,4
D02330,2022-09-05,37.04,Shop,Glasgow,2020-08-18,Yes,4
D02330,2022-02-27,14.25,Campaign,Leeds,2020-08-18,Yes,4
D02330,2023-11-30,46.07,Campaign,London,2020-08-18,Yes,4
D02331,2024-11-24,30.55,Campaign,Leeds,2022-04-07,Yes,3
D02332,2022-10-02,108.31,Campaign,Edinburgh,2022-06-24,Yes,3
D02332,2024-10-01,25.7,Shop,Leeds,2022-06-24,No,3
D02332,2023-08-11,135.09,Online,Liverpool,2022-06-24,Yes,3
D02333,2023-01-02,29.68,Online,London,2022-06-22,Yes,2
D02333,2023-10-09,41.85,Campaign,Glasgow,2022-06-22,Yes,2
D02334,2024-07-08,207.03,Shop,Birmingham,2023-01-28,No,4
D02335,2023-07-07,54.72,Shop,London,2023-02-04,Yes,3
D02336,2021-09-17,77.17,Shop,Leeds,2020-07-17,Yes,5
D02336,2022-05-23,83.7,Online,Glasgow,2020-07-17,No,5
D02336,2022-05-30,42.69,Online,Leeds,2020-07-17,No,5
D02336,2020-11-23,18.41,Campaign,Glasgow,2020-07-17,No,5
D02336,2022-04-03,17.26,Campaign,Leeds,2020-07-17,Yes,5
D02337,2023-06-03,46.35,Online,Leeds,2020-09-18,No,7
D02337,2021-02-24,53.98,Shop,Edinburgh,2020-09-18,No,7
D02337,2024-04-22,75.43,Online,Birmingham,2020-09-18,No,7
D02337,2023-12-03,51.02,Event,Glasgow,2020-09-18,Yes,7
D02337,2023-06-10,53.59,Campaign,Leeds,2020-09-18,Yes,7
D02337,2020-12-24,60.77,Campaign,London,2020-09-18,No,7
D02337,2021-11-14,24.17,Event,London,2020-09-18,No,7
D02338,2023-07-28,62.59,Event,Liverpool,2022-02-28,Yes,4
D02338,2023-03-21,80.44,Event,Glasgow,2022-02-28,No,4
D02338,2023-02-27,137.16,Campaign,Edinburgh,2022-02-28,Yes,4
D02338,2024-03-30,109.08,Campaign,Edinburgh,2022-02-28,Yes,4
D02339,2024-02-27,72.57,Shop,Liverpool,2020-12-02,No,6
D02339,2021-12-11,39.37,Event,Leeds,2020-12-02,No,6
D02339,2021-10-14,25.52,Online,Birmingham,2020-12-02,Yes,6
D02339,2022-11-02,72.22,Shop,Glasgow,2020-12-02,Yes,6
D02339,2022-06-25,58.59,Shop,Edinburgh,2020-12-02,Yes,6
D02339,2024-05-21,10.67,Online,Birmingham,2020-12-02,Yes,6
D02340,2021-11-18,97.53,Campaign,Liverpool,2020-11-11,Yes,3
D02340,2023-12-14,41.28,Campaign,London,2020-11-11,Yes,3
D02340,2021-10-28,26.2,Event,Glasgow,2020-11-11,Yes,3
D02341,2021-04-20,124.15,Campaign,Manchester,2020-10-14,No,6
D02341,2022-02-14,30.71,Shop,Glasgow,2020-10-14,No,6
D02341,2024-01-26,38.82,Event,Edinburgh,2020-10-14,No,6
D02341,2020-12-07,87.6,Campaign,London,2020-10-14,No,6
D02341,2024-07-28,32.07,Shop,Birmingham,2020-10-14,No,6
D02341,2021-12-30,127.71,Online,London,2020-10-14,No,6
D02342,2023-07-30,45.9,Online,Liverpool,2021-08-11,Yes,4
D02342,2024-05-21,119.62,Campaign,Manchester,2021-08-11,No,4
D02342,2023-04-15,67.46,Event,Glasgow,2021-08-11,Yes,4
D02342,2024-07-25,17.73,Event,London,2021-08-11,Yes,4
D02343,2022-05-05,57.45,Event,Manchester,2020-12-12,Yes,1
D02344,2024-01-09,106.82,Shop,Manchester,2021-07-22,Yes,4
D02344,2023-03-10,39.39,Shop,Glasgow,2021-07-22,Yes,4
D02344,2021-10-17,23.5,Online,Manchester,2021-07-22,No,4
D02344,2023-08-09,34.91,Event,London,2021-07-22,Yes,4
D02345,2023-06-19,59.09,Event,Birmingham,2020-10-07,No,4
D02345,2023-05-25,14.73,Shop,Glasgow,2020-10-07,Yes,4
D02345,2020-11-21,13.69,Online,London,2020-10-07,No,4
D02345,2021-10-19,14.99,Online,London,2020-10-07,No,4
D02346,2023-09-05,44.89,Event,Liverpool,2023-04-28,Yes,6
D02346,2024-06-13,63.57,Shop,Birmingham,2023-04-28,Yes,6
D02347,2023-10-06,39.96,Online,Glasgow,2021-07-15,Yes,2
D02347,2024-11-24,14.96,Online,Liverpool,2021-07-15,No,2
D02348,2022-04-23,34.82,Campaign,Edinburgh,2020-07-10,Yes,5
D02348,2022-10-11,36.41,Campaign,Birmingham,2020-07-10,Yes,5
D02348,2020-08-01,24.23,Event,London,2020-07-10,No,5
D02348,2023-06-29,18.17,Online,Manchester,2020-07-10,No,5
D02348,2023-03-07,89.49,Shop,Birmingham,2020-07-10,No,5
D02349,2024-07-04,48.4,Event,London,2021-05-09,Yes,3
D02349,2022-04-18,42.51,Campaign,Glasgow,2021-05-09,Yes,3
D02349,2023-02-16,22.78,Online,London,2021-05-09,No,3
D02350,2023-08-28,17.45,Shop,London,2020-09-03,No,2
D02350,2024-04-23,10.8,Online,Glasgow,2020-09-03,Yes,2
D02351,2021-04-08,29.83,Campaign,Birmingham,2020-09-30,Yes,5
D02351,2020-10-03,60.73,Event,Liverpool,2020-09-30,No,5
D02351,2022-11-11,31.15,Event,Manchester,2020-09-30,Yes,5
D02351,2024-06-27,49.89,Online,Leeds,2020-09-30,No,5
D02351,2022-07-23,36.38,Shop,Edinburgh,2020-09-30,Yes,5
D02352,2022-04-15,31.5,Online,Liverpool,2022-02-23,No,3
D02352,2022-04-09,51.72,Event,Edinburgh,2022-02-23,No,3
D02353,2023-06-26,33.47,Online,Leeds,2022-10-11,Yes,5
D02353,2024-09-24,13.49,Online,Leeds,2022-10-11,No,5
D02354,2023-02-01,83.35,Online,London,2021-04-20,No,2
D02354,2024-04-10,22.33,Online,London,2021-04-20,No,2
D02355,2024-08-16,14.53,Event,Edinburgh,2023-07-26,Yes,4
D02356,2022-07-12,126.97,Shop,London,2022-03-10,Yes,4
D02356,2024-10-07,37.13,Online,Birmingham,2022-03-10,Yes,4
D02356,2023-02-26,55.9,Campaign,Manchester,2022-03-10,Yes,4
D02357,2024-05-18,103.54,Shop,Leeds,2021-06-23,No,9
D02357,2023-06-30,43.31,Event,Manchester,2021-06-23,No,9
D02357,2024-03-29,60.23,Online,Manchester,2021-06-23,No,9
D02357,2023-07-11,41.67,Shop,Glasgow,2021-06-23,Yes,9
D02357,2021-09-02,32.68,Online,Glasgow,2021-06-23,No,9
D02357,2024-06-20,114.94,Shop,Manchester,2021-06-23,Yes,9
D02357,2023-04-25,13.87,Online,Leeds,2021-06-23,No,9
D02357,2023-02-13,37.59,Shop,Manchester,2021-06-23,No,9
D02359,2022-02-18,30.63,Event,London,2020-10-18,No,4
D02359,2021-08-09,19.09,Online,London,2020-10-18,Yes,4
D02359,2023-01-09,93.64,Event,Manchester,2020-10-18,No,4
D02359,2023-07-28,66.92,Campaign,Leeds,2020-10-18,Yes,4
D02360,2024-06-12,31.39,Online,Manchester,2022-10-14,No,4
D02360,2023-01-01,97.89,Online,Manchester,2022-10-14,Yes,4
D02361,2023-06-26,237.8,Shop,London,2020-01-17,Yes,2
D02361,2022-04-04,32.11,Event,Birmingham,2020-01-17,Yes,2
D02362,2024-11-25,95.67,Campaign,Leeds,2024-01-01,Yes,1
D02363,2024-07-04,83.46,Online,Leeds,2021-11-10,Yes,3
D02363,2023-10-23,18.03,Shop,Liverpool,2021-11-10,No,3
D02363,2024-05-19,41.41,Event,Birmingham,2021-11-10,Yes,3
D02364,2023-05-24,90.02,Campaign,Liverpool,2020-01-04,Yes,6
D02364,2022-08-18,65.14,Shop,Glasgow,2020-01-04,No,6
D02364,2020-02-21,56.26,Shop,Manchester,2020-01-04,No,6
D02364,2023-08-02,75.94,Shop,London,2020-01-04,Yes,6
D02364,2022-02-16,11.46,Event,Leeds,2020-01-04,No,6
D02364,2020-01-08,110.29,Campaign,Glasgow,2020-01-04,Yes,6
D02365,2023-01-07,48.12,Event,Liverpool,2022-10-12,No,4
D02365,2024-02-29,29.69,Campaign,Leeds,2022-10-12,No,4
D02365,2023-07-01,53.3,Campaign,Birmingham,2022-10-12,No,4
D02366,2021-12-15,56.64,Shop,Glasgow,2021-09-23,Yes,2
D02366,2023-09-20,16.91,Event,Edinburgh,2021-09-23,No,2
D02367,2024-08-15,45.64,Shop,London,2022-12-14,Yes,4
D02368,2021-08-29,159.93,Campaign,Liverpool,2020-01-20,Yes,3
D02368,2022-01-14,22.73,Online,Leeds,2020-01-20,No,3
D02368,2021-08-09,32.36,Online,Glasgow,2020-01-20,No,3
D02369,2020-08-27,34.02,Online,London,2020-03-24,No,6
D02369,2023-03-12,42.47,Online,London,2020-03-24,No,6
D02369,2020-08-16,13.55,Shop,Liverpool,2020-03-24,No,6
D02369,2023-05-12,67.18,Shop,Liverpool,2020-03-24,No,6
D02369,2020-11-04,65.4,Shop,Liverpool,2020-03-24,Yes,6
D02369,2021-08-24,34.59,Online,London,2020-03-24,No,6
D02370,2024-08-07,61.93,Online,Birmingham,2020-12-10,No,2
D02370,2024-07-23,18.65,Online,London,2020-12-10,No,2
D02371,2024-11-24,58.88,Online,Birmingham,2021-12-07,Yes,2
D02371,2022-08-25,42.64,Campaign,Liverpool,2021-12-07,No,2
D02372,2023-10-21,11.24,Campaign,Manchester,2020-06-25,Yes,5
D02372,2020-08-29,13.87,Shop,Birmingham,2020-06-25,No,5
D02372,2024-02-19,133.08,Campaign,Glasgow,2020-06-25,No,5
D02372,2022-10-27,10.17,Event,Glasgow,2020-06-25,Yes,5
D02372,2023-05-22,23.99,Campaign,London,2020-06-25,No,5
D02373,2022-06-06,11.38,Campaign,Manchester,2022-05-10,No,4
D02373,2024-05-22,73.52,Online,Birmingham,2022-05-10,Yes,4
D02373,2024-10-07,38.5,Shop,Manchester,2022-05-10,Yes,4
D02374,2022-09-09,21.39,Shop,Manchester,2020-12-22,No,2
D02374,2024-01-26,45.86,Event,Birmingham,2020-12-22,No,2
D02375,2023-06-28,15.18,Event,London,2022-02-26,No,4
D02375,2023-06-08,14.18,Online,Glasgow,2022-02-26,Yes,4
D02375,2024-06-29,62.15,Event,Glasgow,2022-02-26,No,4
D02376,2024-11-01,63.61,Shop,Birmingham,2023-04-25,Yes,7
D02376,2024-11-29,43.04,Online,Leeds,2023-04-25,No,7
D02376,2024-06-30,14.81,Campaign,Glasgow,2023-04-25,No,7
D02376,2024-07-28,10.45,Shop,Birmingham,2023-04-25,No,7
D02376,2024-04-21,13.55,Event,Leeds,2023-04-25,No,7
D02377,2020-06-19,41.37,Shop,Glasgow,2020-06-17,Yes,5
D02377,2021-02-04,96.61,Shop,Birmingham,2020-06-17,No,5
D02377,2024-04-14,12.44,Shop,Liverpool,2020-06-17,Yes,5
D02377,2023-03-13,29.64,Shop,Manchester,2020-06-17,Yes,5
D02377,2022-10-04,37.28,Event,Birmingham,2020-06-17,Yes,5
D02378,2023-12-27,31.76,Shop,Glasgow,2022-10-13,Yes,4
D02378,2024-11-12,41.02,Event,Leeds,2022-10-13,No,4
D02379,2023-02-11,42.87,Online,London,2020-01-12,No,3
D02379,2022-10-05,54.89,Online,Liverpool,2020-01-12,No,3
D02379,2021-03-17,89.77,Event,Leeds,2020-01-12,No,3
D02380,2023-12-30,34.42,Online,Edinburgh,2023-08-27,Yes,4
D02381,2023-05-03,102.4,Campaign,Leeds,2023-02-27,No,4
D02381,2023-07-28,26.08,Online,Leeds,2023-02-27,No,4
D02381,2024-09-23,41.36,Event,Edinburgh,2023-02-27,No,4
D02382,2022-05-07,58.79,Campaign,Liverpool,2021-04-30,Yes,7
D02382,2023-09-17,91.21,Campaign,Glasgow,2021-04-30,Yes,7
D02382,2022-09-02,22.8,Campaign,Liverpool,2021-04-30,No,7
D02382,2021-11-12,16.25,Campaign,Leeds,2021-04-30,No,7
D02382,2024-06-17,40.05,Online,Manchester,2021-04-30,No,7
D02382,2022-03-11,170.34,Campaign,Manchester,2021-04-30,No,7
D02382,2024-08-13,73.56,Shop,Liverpool,2021-04-30,No,7
D02383,2021-06-26,10.74,Event,Birmingham,2020-03-14,Yes,4
D02383,2024-01-16,60.08,Online,London,2020-03-14,Yes,4
D02383,2022-10-06,44.58,Campaign,Glasgow,2020-03-14,Yes,4
D02383,2023-02-20,19.35,Shop,Glasgow,2020-03-14,No,4
D02384,2023-04-26,41.41,Shop,London,2022-12-30,No,5
D02384,2023-01-16,11.18,Online,Glasgow,2022-12-30,Yes,5
D02384,2023-12-21,72.72,Campaign,Birmingham,2022-12-30,No,5
D02385,2024-06-08,22.19,Shop,Edinburgh,2022-02-12,Yes,6
D02385,2023-07-29,25.16,Campaign,Glasgow,2022-02-12,Yes,6
D02385,2023-06-05,84.08,Shop,Glasgow,2022-02-12,Yes,6
D02385,2024-05-03,39.96,Event,Manchester,2022-02-12,Yes,6
D02386,2022-04-05,47.49,Event,Liverpool,2021-11-17,No,6
D02386,2024-07-01,67.6,Online,Liverpool,2021-11-17,No,6
D02386,2023-12-18,32.02,Campaign,Birmingham,2021-11-17,No,6
D02386,2024-11-22,54.91,Event,Birmingham,2021-11-17,Yes,6
D02386,2024-04-24,41.96,Event,Edinburgh,2021-11-17,Yes,6
D02386,2024-08-26,13.0,Event,Edinburgh,2021-11-17,No,6
D02387,2023-09-03,97.92,Shop,Glasgow,2022-04-06,No,4
D02388,2022-12-12,30.77,Online,Leeds,2021-03-14,Yes,3
D02388,2022-07-20,128.74,Campaign,Edinburgh,2021-03-14,No,3
D02388,2024-07-13,11.01,Event,Birmingham,2021-03-14,No,3
D02389,2024-06-10,65.16,Event,Birmingham,2021-04-25,Yes,3
D02389,2021-05-02,51.97,Shop,Leeds,2021-04-25,No,3
D02390,2022-05-26,26.55,Online,Glasgow,2020-09-12,Yes,5
D02390,2023-07-11,141.58,Online,Manchester,2020-09-12,Yes,5
D02390,2021-07-31,30.95,Online,Edinburgh,2020-09-12,No,5
D02390,2022-05-25,22.61,Online,Liverpool,2020-09-12,No,5
D02390,2023-03-12,36.83,Shop,Edinburgh,2020-09-12,Yes,5
D02391,2023-12-02,17.33,Event,Manchester,2023-02-15,No,3
D02391,2023-08-31,77.68,Campaign,Liverpool,2023-02-15,Yes,3
D02393,2022-05-27,59.35,Campaign,Birmingham,2020-10-07,Yes,4
D02393,2021-08-14,33.17,Campaign,Leeds,2020-10-07,No,4
D02393,2023-10-29,12.31,Campaign,Liverpool,2020-10-07,Yes,4
D02393,2023-08-11,43.36,Campaign,Liverpool,2020-10-07,No,4
D02394,2024-06-14,95.4,Campaign,Glasgow,2022-06-28,No,6
D02394,2023-12-11,36.26,Event,Liverpool,2022-06-28,Yes,6
D02394,2023-11-03,32.5,Event,Edinburgh,2022-06-28,No,6
D02395,2023-12-06,34.7,Online,Glasgow,2023-03-15,Yes,5
D02395,2023-05-06,60.43,Event,Manchester,2023-03-15,Yes,5
D02395,2024-11-30,108.41,Shop,Edinburgh,2023-03-15,No,5
D02395,2024-05-07,104.53,Shop,London,2023-03-15,Yes,5
D02396,2024-06-16,23.83,Shop,Leeds,2023-03-29,No,5
D02396,2024-11-05,57.53,Shop,Birmingham,2023-03-29,Yes,5
D02397,2021-11-13,12.62,Shop,Leeds,2021-05-31,Yes,2
D02397,2023-12-07,14.21,Campaign,Edinburgh,2021-05-31,Yes,2
D02398,2023-11-21,47.94,Shop,London,2022-03-14,Yes,7
D02398,2022-09-15,23.4,Online,Liverpool,2022-03-14,No,7
D02398,2024-11-10,184.94,Shop,Manchester,2022-03-14,Yes,7
D02398,2024-03-17,36.91,Shop,Edinburgh,2022-03-14,No,7
D02399,2022-11-12,29.94,Event,Glasgow,2020-05-01,Yes,5
D02399,2022-11-04,48.11,Shop,Edinburgh,2020-05-01,Yes,5
D02399,2021-05-21,28.44,Event,London,2020-05-01,No,5
D02399,2020-11-18,188.04,Shop,Edinburgh,2020-05-01,No,5
D02399,2020-06-08,45.97,Campaign,Glasgow,2020-05-01,No,5
D02400,2024-01-31,10.41,Shop,London,2023-11-13,No,6
D02400,2024-09-10,38.65,Online,Glasgow,2023-11-13,No,6
D02401,2023-01-25,83.85,Shop,Edinburgh,2021-03-15,Yes,4
D02401,2024-09-05,79.0,Online,Birmingham,2021-03-15,No,4
D02401,2022-07-18,19.92,Online,Leeds,2021-03-15,No,4
D02401,2023-03-20,20.24,Shop,Glasgow,2021-03-15,No,4
D02402,2023-10-16,12.76,Campaign,London,2021-11-05,Yes,1
D02403,2023-07-23,30.21,Campaign,Birmingham,2021-08-26,Yes,7
D02403,2023-01-18,15.52,Campaign,Birmingham,2021-08-26,No,7
D02403,2022-02-27,18.63,Shop,Leeds,2021-08-26,No,7
D02403,2023-02-20,73.74,Online,Birmingham,2021-08-26,No,7
D02403,2023-08-26,90.45,Campaign,London,2021-08-26,Yes,7
D02403,2022-11-10,36.92,Online,Glasgow,2021-08-26,Yes,7
D02403,2024-07-27,27.96,Campaign,London,2021-08-26,No,7
D02404,2021-06-20,25.86,Online,Liverpool,2021-02-15,Yes,3
D02404,2022-08-10,48.11,Online,London,2021-02-15,No,3
D02404,2024-08-17,92.76,Campaign,Leeds,2021-02-15,No,3
D02405,2024-09-21,40.75,Shop,Manchester,2023-07-25,No,7
D02405,2024-08-01,32.74,Online,Glasgow,2023-07-25,Yes,7
D02405,2024-11-03,19.77,Online,Edinburgh,2023-07-25,No,7
D02405,2024-05-16,49.13,Campaign,Liverpool,2023-07-25,No,7
D02406,2024-04-17,29.16,Event,Edinburgh,2022-08-08,No,6
D02406,2023-06-08,17.65,Online,London,2022-08-08,No,6
D02406,2023-10-18,16.46,Shop,Leeds,2022-08-08,Yes,6
D02406,2024-06-26,40.54,Campaign,Edinburgh,2022-08-08,Yes,6
D02407,2021-11-03,12.3,Shop,London,2020-10-26,Yes,5
D02407,2023-04-14,40.41,Online,Edinburgh,2020-10-26,No,5
D02407,2021-07-01,13.71,Shop,London,2020-10-26,No,5
D02407,2021-10-30,51.45,Online,Leeds,2020-10-26,No,5
D02407,2024-04-05,82.66,Shop,Manchester,2020-10-26,Yes,5
D02408,2024-05-12,10.29,Online,Edinburgh,2022-03-24,No,6
D02408,2023-08-02,18.63,Campaign,Glasgow,2022-03-24,Yes,6
D02408,2023-02-10,26.11,Online,Manchester,2022-03-24,Yes,6
D02408,2023-11-30,54.57,Online,Liverpool,2022-03-24,Yes,6
D02409,2021-09-03,38.43,Shop,Glasgow,2020-05-05,Yes,5
D02409,2022-04-25,45.32,Campaign,Manchester,2020-05-05,No,5
D02409,2022-03-16,94.02,Event,Manchester,2020-05-05,Yes,5
D02409,2022-09-13,29.23,Shop,Leeds,2020-05-05,Yes,5
D02409,2022-06-06,44.94,Online,Glasgow,2020-05-05,Yes,5
D02410,2021-06-15,22.96,Campaign,Edinburgh,2020-10-18,No,2
D02410,2023-07-20,27.95,Campaign,Glasgow,2020-10-18,Yes,2
D02411,2024-12-03,20.87,Campaign,London,2023-09-25,No,3
D02412,2024-08-05,27.61,Shop,Edinburgh,2022-04-11,No,5
D02412,2024-08-20,17.17,Event,London,2022-04-11,Yes,5
D02412,2022-06-24,31.97,Campaign,London,2022-04-11,Yes,5
D02412,2023-04-20,127.18,Event,Edinburgh,2022-04-11,No,5
D02412,2022-06-21,32.65,Shop,Birmingham,2022-04-11,No,5
D02413,2020-08-12,21.02,Shop,Liverpool,2020-06-29,Yes,3
D02413,2023-08-21,33.6,Online,Edinburgh,2020-06-29,Yes,3
D02413,2022-04-30,39.21,Online,Edinburgh,2020-06-29,No,3
D02416,2023-07-02,28.93,Shop,Manchester,2023-06-14,No,5
D02416,2024-12-12,128.41,Online,Glasgow,2023-06-14,Yes,5
D02417,2024-04-12,108.88,Campaign,London,2023-09-24,Yes,3
D02418,2023-09-08,19.37,Campaign,Birmingham,2023-06-13,No,6
D02418,2024-03-15,40.82,Shop,Manchester,2023-06-13,Yes,6
D02418,2023-07-24,11.31,Shop,Leeds,2023-06-13,Yes,6
D02419,2022-04-21,17.32,Campaign,Manchester,2021-10-21,No,9
D02419,2022-07-19,84.3,Event,Edinburgh,2021-10-21,No,9
D02419,2022-12-02,36.17,Event,Glasgow,2021-10-21,No,9
D02419,2022-06-05,42.94,Online,London,2021-10-21,No,9
D02419,2022-07-17,102.42,Online,London,2021-10-21,No,9
D02419,2023-09-22,38.9,Online,Liverpool,2021-10-21,Yes,9
D02419,2022-02-16,38.45,Event,Birmingham,2021-10-21,Yes,9
D02420,2024-11-23,19.29,Online,Glasgow,2022-05-14,Yes,6
D02420,2022-11-23,13.56,Event,Liverpool,2022-05-14,No,6
D02420,2023-12-03,33.95,Shop,Manchester,2022-05-14,No,6
D02420,2024-05-30,64.16,Campaign,Glasgow,2022-05-14,Yes,6
D02420,2024-06-24,16.99,Event,Glasgow,2022-05-14,Yes,6
D02421,2023-12-30,52.6,Campaign,Glasgow,2023-06-04,No,6
D02421,2023-12-31,104.73,Shop,Glasgow,2023-06-04,No,6
D02422,2024-10-23,77.03,Event,Birmingham,2023-01-01,No,1
D02423,2023-08-29,34.74,Campaign,Liverpool,2023-07-16,Yes,2
D02423,2023-12-13,76.04,Shop,Glasgow,2023-07-16,Yes,2
D02424,2024-01-21,23.15,Event,Birmingham,2020-03-11,No,3
D02424,2023-12-19,23.21,Event,Manchester,2020-03-11,Yes,3
D02424,2020-06-21,18.28,Online,Liverpool,2020-03-11,No,3
D02425,2022-07-31,69.71,Event,London,2021-12-08,No,4
D02426,2022-02-01,14.94,Campaign,Edinburgh,2021-10-14,No,2
D02427,2024-10-24,24.2,Campaign,Leeds,2023-10-18,No,2
D02429,2020-06-14,52.87,Shop,Birmingham,2020-02-28,Yes,3
D02429,2022-08-15,137.39,Campaign,Edinburgh,2020-02-28,Yes,3
D02429,2023-11-03,49.04,Online,London,2020-02-28,No,3
D02431,2024-02-15,125.7,Campaign,Birmingham,2020-09-05,No,8
D02431,2021-12-31,52.68,Event,Edinburgh,2020-09-05,Yes,8
D02431,2021-10-31,42.52,Online,Birmingham,2020-09-05,Yes,8
D02431,2023-10-26,172.57,Event,Edinburgh,2020-09-05,Yes,8
D02431,2023-09-22,19.6,Online,Glasgow,2020-09-05,Yes,8
D02431,2023-03-01,79.72,Campaign,Liverpool,2020-09-05,No,8
D02431,2024-04-03,15.41,Online,Leeds,2020-09-05,No,8
D02431,2022-08-22,48.39,Event,Birmingham,2020-09-05,No,8
D02432,2023-12-30,28.22,Event,Edinburgh,2023-10-02,Yes,5
D02432,2024-04-23,124.69,Online,Manchester,2023-10-02,No,5
D02433,2023-07-01,28.85,Event,Glasgow,2020-08-17,No,4
D02433,2023-06-21,12.64,Event,Edinburgh,2020-08-17,No,4
D02433,2021-01-08,67.7,Online,Edinburgh,2020-08-17,Yes,4
D02433,2023-05-03,14.54,Campaign,Leeds,2020-08-17,No,4
D02434,2021-12-17,25.05,Campaign,Edinburgh,2020-08-30,Yes,2
